539,92	2396,00
540,70	2398,00
541,47	2398,00
542,25	2400,00
543,02	2397,00
543,79	2398,00
544,57	2399,00
545,34	2398,00
546,12	2402,00
546,89	2401,00
547,66	2397,00
548,44	2397,00
549,21	2398,00
549,98	2399,00
550,76	2396,00
551,53	2397,00
552,30	2395,00
553,08	2397,00
553,85	2397,00
554,62	2396,00
555,40	2395,00
556,17	2398,00
556,94	2398,00
557,71	2397,00
558,49	2398,00
559,26	2397,00
560,03	2395,00
560,80	2396,00
561,57	2398,00
562,35	2397,00
563,12	2395,00
563,89	2396,00
564,66	2394,00
565,43	2397,00
566,21	2398,00
566,98	2397,00
567,75	2397,00
568,52	2397,00
569,29	2397,00
570,06	2396,00
570,83	2397,00
571,60	2398,00
572,38	2396,00
573,15	2397,00
573,92	2399,00
574,69	2399,00
575,46	2396,00
576,23	2397,00
577,00	2398,00
577,77	2398,00
578,54	2398,00
579,31	2400,00
580,08	2399,00
580,85	2400,00
581,62	2397,00
582,39	2398,00
583,16	2400,00
583,93	2400,00
584,70	2397,00
585,47	2399,00
586,24	2400,00
587,01	2399,00
587,78	2398,00
588,54	2400,00
589,31	2401,00
590,08	2398,00
590,85	2400,00
591,62	2400,00
592,39	2402,00
593,16	2398,00
593,93	2399,00
594,69	2398,00
595,46	2399,00
596,23	2396,00
597,00	2397,00
597,77	2399,00
598,54	2400,00
599,30	2398,00
600,07	2398,00
600,84	2399,00
601,61	2398,00
602,37	2398,00
603,14	2398,00
603,91	2400,00
604,68	2397,00
605,44	2399,00
606,21	2399,00
606,98	2401,00
607,75	2397,00
608,51	2400,00
609,28	2401,00
610,05	2402,00
610,81	2402,00
611,58	2406,00
612,35	2408,00
613,11	2406,00
613,88	2402,00
614,65	2402,00
615,41	2401,00
616,18	2401,00
616,94	2400,00
617,71	2400,00
618,48	2400,00
619,24	2400,00
620,01	2400,00
620,77	2399,00
621,54	2399,00
622,30	2399,00
623,07	2400,00
623,83	2402,00
624,60	2402,00
625,36	2400,00
626,13	2400,00
626,89	2401,00
627,66	2400,00
628,42	2400,00
629,19	2399,00
629,95	2401,00
630,72	2403,00
631,48	2400,00
632,25	2400,00
633,01	2402,00
633,78	2401,00
634,54	2402,00
635,30	2400,00
636,07	2402,00
636,83	2402,00
637,60	2401,00
638,36	2400,00
639,12	2402,00
639,89	2402,00
640,65	2402,00
641,41	2401,00
642,18	2403,00
642,94	2405,00
643,70	2404,00
644,47	2406,00
645,23	2403,00
645,99	2403,00
646,75	2406,00
647,52	2407,00
648,28	2408,00
649,04	2410,00
649,81	2407,00
650,57	2410,00
651,33	2409,00
652,09	2410,00
652,85	2414,00
653,62	2413,00
654,38	2417,00
655,14	2416,00
655,90	2414,00
656,66	2420,00
657,43	2423,00
658,19	2419,00
658,95	2422,00
659,71	2423,00
660,47	2428,00
661,23	2427,00
661,99	2431,00
662,76	2435,00
663,52	2436,00
664,28	2437,00
665,04	2440,00
665,80	2443,00
666,56	2447,00
667,32	2448,00
668,08	2455,00
668,84	2458,00
669,60	2460,00
670,36	2465,00
671,12	2472,00
671,88	2476,00
672,64	2483,00
673,40	2485,00
674,16	2497,00
674,92	2502,00
675,68	2504,00
676,44	2512,00
677,20	2522,00
677,96	2527,00
678,72	2535,00
679,48	2543,00
680,24	2558,00
681,00	2560,00
681,76	2571,00
682,52	2572,00
683,28	2588,00
684,04	2594,00
684,80	2601,00
685,55	2600,00
686,31	2609,00
687,07	2610,00
687,83	2612,00
688,59	2605,00
689,35	2608,00
690,11	2597,00
690,86	2605,00
691,62	2598,00
692,38	2583,00
693,14	2573,00
693,90	2568,00
694,65	2556,00
695,41	2549,00
696,17	2537,00
696,93	2527,00
697,69	2516,00
698,44	2506,00
699,20	2497,00
699,96	2489,00
700,72	2478,00
701,47	2470,00
702,23	2462,00
702,99	2457,00
703,74	2450,00
704,50	2449,00
705,26	2443,00
706,01	2442,00
706,77	2437,00
707,53	2432,00
708,28	2431,00
709,04	2426,00
709,80	2426,00
710,55	2419,00
711,31	2419,00
712,07	2420,00
712,82	2416,00
713,58	2415,00
714,33	2412,00
715,09	2410,00
715,85	2409,00
716,60	2408,00
717,36	2407,00
718,11	2406,00
718,87	2405,00
719,62	2401,00
720,38	2404,00
721,13	2402,00
721,89	2404,00
722,64	2400,00
723,40	2405,00
724,15	2400,00
724,91	2399,00
725,66	2398,00
726,42	2399,00
727,17	2399,00
727,93	2398,00
728,68	2400,00
729,44	2398,00
730,19	2399,00
730,95	2399,00
731,70	2399,00
732,45	2398,00
733,21	2398,00
733,96	2398,00
734,72	2399,00
735,47	2397,00
736,22	2399,00
736,98	2396,00
737,73	2396,00
738,48	2398,00
739,24	2398,00
739,99	2397,00
740,74	2397,00
741,50	2397,00
742,25	2398,00
743,00	2395,00
743,76	2397,00
744,51	2395,00
745,26	2395,00
746,02	2397,00
746,77	2398,00
747,52	2398,00
748,27	2396,00
749,03	2397,00
749,78	2397,00
750,53	2396,00
751,28	2397,00
752,04	2397,00
752,79	2395,00
753,54	2396,00
754,29	2397,00
755,04	2395,00
755,80	2397,00
756,55	2397,00
757,30	2396,00
758,05	2394,00
758,80	2397,00
759,55	2395,00
760,31	2395,00
761,06	2394,00
761,81	2396,00
762,56	2397,00
763,31	2396,00
764,06	2395,00
764,81	2398,00
765,56	2395,00
766,31	2398,00
767,07	2394,00
767,82	2396,00
768,57	2395,00
769,32	2395,00
770,07	2395,00
770,82	2398,00
771,57	2398,00
772,32	2398,00
773,07	2397,00
773,82	2398,00
774,57	2394,00
775,32	2398,00
776,07	2396,00
776,82	2397,00
777,57	2392,00
778,32	2396,00
779,07	2396,00
779,82	2397,00
780,57	2398,00
781,32	2396,00
782,07	2397,00
782,82	2395,00
783,57	2398,00
784,31	2396,00
785,06	2396,00
785,81	2397,00
786,56	2395,00
787,31	2396,00
788,06	2396,00
788,81	2397,00
789,56	2395,00
790,31	2396,00
791,05	2397,00
791,80	2395,00
792,55	2399,00
793,30	2398,00
794,05	2398,00
794,80	2398,00
795,54	2397,00
796,29	2397,00
797,04	2397,00
797,79	2400,00
798,54	2396,00
799,28	2398,00
800,03	2398,00
800,78	2398,00
801,53	2397,00
802,27	2398,00
803,02	2395,00
803,77	2398,00
804,52	2399,00
805,26	2399,00
806,01	2397,00
806,76	2399,00
807,51	2399,00
808,25	2397,00
809,00	2398,00
809,75	2399,00
810,49	2398,00
811,24	2399,00
811,99	2397,00
812,73	2397,00
813,48	2399,00
814,23	2399,00
814,97	2397,00
815,72	2398,00
816,46	2398,00
817,21	2397,00
817,96	2400,00
818,70	2398,00
819,45	2398,00
820,20	2397,00
820,94	2400,00
821,69	2399,00
822,43	2400,00
823,18	2397,00
823,92	2397,00
824,67	2399,00
825,41	2399,00
826,16	2401,00
826,91	2397,00
827,65	2402,00
828,40	2398,00
829,14	2399,00
829,89	2398,00
830,63	2400,00
831,38	2398,00
832,12	2399,00
832,87	2398,00
833,61	2399,00
834,35	2399,00
835,10	2397,00
835,84	2398,00
836,59	2401,00
837,33	2398,00
838,08	2400,00
838,82	2400,00
839,57	2398,00
840,31	2400,00
841,05	2401,00
841,80	2399,00
842,54	2399,00
843,29	2401,00
844,03	2400,00
844,77	2399,00
845,52	2401,00
846,26	2400,00
847,00	2399,00
847,75	2399,00
848,49	2399,00
849,23	2400,00
849,98	2400,00
850,72	2398,00
851,46	2399,00
852,21	2399,00
852,95	2400,00
853,69	2399,00
854,44	2398,00
855,18	2397,00
855,92	2400,00
856,66	2398,00
857,41	2400,00
858,15	2396,00
858,89	2399,00
859,63	2398,00
860,38	2400,00
861,12	2398,00
861,86	2398,00
862,60	2399,00
863,35	2398,00
864,09	2400,00
864,83	2399,00
865,57	2399,00
866,31	2400,00
867,05	2399,00
867,80	2400,00
868,54	2397,00
869,28	2400,00
870,02	2399,00
870,76	2402,00
871,50	2399,00
872,25	2400,00
872,99	2398,00
873,73	2402,00
874,47	2400,00
875,21	2397,00
875,95	2396,00
876,69	2400,00
877,43	2399,00
878,17	2399,00
878,91	2399,00
879,66	2400,00
880,40	2399,00
881,14	2398,00
881,88	2399,00
882,62	2397,00
883,36	2398,00
884,10	2397,00
884,84	2399,00
885,58	2400,00
886,32	2400,00
887,06	2399,00
887,80	2399,00
888,54	2400,00
889,28	2398,00
890,02	2398,00
890,76	2399,00
891,50	2399,00
892,24	2399,00
892,98	2401,00
893,72	2398,00
894,46	2399,00
895,20	2398,00
895,94	2398,00
896,68	2397,00
897,41	2398,00
898,15	2395,00
898,89	2400,00
899,63	2398,00
900,37	2398,00
901,11	2398,00
901,85	2398,00
902,59	2398,00
903,33	2399,00
904,06	2397,00
904,80	2400,00
905,54	2398,00
906,28	2399,00
907,02	2396,00
907,76	2400,00
908,50	2399,00
909,23	2399,00
909,97	2398,00
910,71	2399,00
911,45	2397,00
912,19	2400,00
912,92	2399,00
913,66	2398,00
914,40	2399,00
915,14	2397,00
915,88	2397,00
916,61	2398,00
917,35	2398,00
918,09	2397,00
918,83	2398,00
919,56	2399,00
920,30	2397,00
921,04	2398,00
921,78	2398,00
922,51	2400,00
923,25	2398,00
923,99	2398,00
924,72	2396,00
925,46	2397,00
926,20	2395,00
926,93	2399,00
927,67	2399,00
928,41	2398,00
929,15	2399,00
929,88	2399,00
930,62	2398,00
931,35	2399,00
932,09	2400,00
932,83	2398,00
933,56	2397,00
934,30	2397,00
935,04	2398,00
935,77	2398,00
936,51	2398,00
937,24	2398,00
937,98	2396,00
938,72	2399,00
939,45	2397,00
940,19	2400,00
940,92	2397,00
941,66	2398,00
942,40	2399,00
943,13	2396,00
943,87	2397,00
944,60	2398,00
945,34	2396,00
946,07	2398,00
946,81	2397,00
947,54	2399,00
948,28	2397,00
949,01	2398,00
949,75	2399,00
950,48	2399,00
951,22	2398,00
951,95	2398,00
952,69	2398,00
953,42	2399,00
954,16	2397,00
954,89	2396,00
955,63	2398,00
956,36	2398,00
957,10	2396,00
957,83	2398,00
958,56	2397,00
959,30	2398,00
960,03	2394,00
960,77	2397,00
961,50	2396,00
962,24	2397,00
962,97	2394,00
963,70	2396,00
964,44	2397,00
965,17	2396,00
965,91	2394,00
966,64	2398,00
967,37	2395,00
968,11	2398,00
968,84	2394,00
969,57	2398,00
970,31	2396,00
971,04	2396,00
971,77	2394,00
972,51	2396,00
973,24	2397,00
973,97	2399,00
974,71	2395,00
975,44	2397,00
976,17	2397,00
976,91	2396,00
977,64	2398,00
978,37	2395,00
979,10	2395,00
979,84	2396,00
980,57	2397,00
981,30	2398,00
982,04	2396,00
982,77	2397,00
983,50	2396,00
984,23	2396,00
984,97	2395,00
985,70	2397,00
986,43	2396,00
987,16	2397,00
987,89	2396,00
988,63	2398,00
989,36	2396,00
990,09	2395,00
990,82	2394,00
991,55	2396,00
992,29	2396,00
993,02	2398,00
993,75	2393,00
994,48	2398,00
995,21	2393,00
995,94	2396,00
996,68	2396,00
997,41	2396,00
998,14	2395,00
998,87	2396,00
999,60	2395,00
1000,33	2396,00
1001,06	2396,00
1001,80	2396,00
1002,53	2395,00
1003,26	2395,00
1003,99	2393,00
1004,72	2397,00
1005,45	2395,00
1006,18	2398,00
1006,91	2397,00
1007,64	2397,00
1008,37	2394,00
1009,10	2397,00
1009,83	2393,00
1010,57	2398,00
1011,30	2396,00
1012,03	2396,00
1012,76	2395,00
1013,49	2395,00
1014,22	2395,00
1014,95	2395,00
1015,68	2393,00
1016,41	2395,00
1017,14	2394,00
1017,87	2396,00
1018,60	2395,00
1019,33	2394,00
1020,06	2395,00
1020,79	2398,00
1021,52	2395,00
1022,25	2394,00
1022,98	2395,00
1023,71	2396,00
1024,44	2395,00
1025,16	2397,00
1025,89	2397,00
1026,62	2398,00
1027,35	2396,00
1028,08	2398,00
1028,81	2398,00
1029,54	2398,00
1030,27	2395,00
1031,00	2395,00
1031,73	2396,00
1032,46	2399,00
1033,19	2396,00
1033,91	2396,00
1034,64	2398,00
1035,37	2398,00
1036,10	2396,00
1036,83	2395,00
1037,56	2397,00
1038,29	2399,00
1039,02	2395,00
1039,74	2398,00
1040,47	2398,00
1041,20	2398,00
1041,93	2396,00
1042,66	2396,00
1043,39	2397,00
1044,11	2397,00
1044,84	2395,00
1045,57	2398,00
1046,30	2399,00
1047,03	2400,00
1047,75	2398,00
1048,48	2397,00
1049,21	2399,00
1049,94	2399,00
1050,67	2397,00
1051,39	2395,00
1052,12	2399,00
1052,85	2399,00
1053,58	2398,00
1054,30	2397,00
1055,03	2398,00
1055,76	2398,00
1056,49	2398,00
1057,21	2400,00
1057,94	2400,00
1058,67	2399,00
1059,39	2400,00
1060,12	2398,00
1060,85	2400,00
1061,58	2400,00
1062,30	2399,00
1063,03	2403,00
1063,76	2401,00
1064,48	2398,00
1065,21	2398,00
1065,94	2402,00
1066,66	2399,00
1067,39	2401,00
1068,12	2398,00
1068,84	2400,00
1069,57	2399,00
1070,30	2399,00
1071,02	2396,00
1071,75	2400,00
1072,48	2399,00
1073,20	2398,00
1073,93	2399,00
1074,65	2399,00
1075,38	2399,00
1076,11	2397,00
1076,83	2399,00
1077,56	2400,00
1078,28	2397,00
1079,01	2401,00
1079,74	2401,00
1080,46	2402,00
1081,19	2399,00
1081,91	2398,00
1082,64	2399,00
1083,36	2399,00
1084,09	2397,00
1084,82	2400,00
1085,54	2400,00
1086,27	2398,00
1086,99	2396,00
1087,72	2397,00
1088,44	2397,00
1089,17	2397,00
1089,89	2397,00
1090,62	2399,00
1091,34	2398,00
1092,07	2399,00
1092,79	2398,00
1093,52	2399,00
1094,24	2398,00
1094,97	2399,00
1095,69	2397,00
1096,42	2399,00
1097,14	2396,00
1097,87	2398,00
1098,59	2398,00
1099,32	2398,00
1100,04	2399,00
1100,76	2399,00
1101,49	2396,00
1102,21	2399,00
1102,94	2395,00
1103,66	2395,00
1104,39	2398,00
1105,11	2399,00
1105,83	2398,00
1106,56	2397,00
1107,28	2398,00
1108,01	2399,00
1108,73	2398,00
1109,46	2396,00
1110,18	2396,00
1110,90	2398,00
1111,63	2397,00
1112,35	2397,00
1113,07	2396,00
1113,80	2399,00
1114,52	2397,00
1115,25	2396,00
1115,97	2398,00
1116,69	2396,00
1117,42	2395,00
1118,14	2397,00
1118,86	2395,00
1119,59	2397,00
1120,31	2396,00
1121,03	2395,00
1121,76	2397,00
1122,48	2400,00
1123,20	2394,00
1123,93	2393,00
1124,65	2391,00
1125,37	2392,00
1126,09	2394,00
1126,82	2393,00
1127,54	2391,00
1128,26	2393,00
1128,99	2394,00
1129,71	2395,00
1130,43	2397,00
1131,15	2397,00
1131,88	2397,00
1132,60	2395,00
1133,32	2393,00
1134,04	2395,00
1134,77	2396,00
1135,49	2398,00
1136,21	2394,00
